12.29791,76.63925,PPLA2,Mysore,IN,868313
17.68009,83.20161,PPLA2,Visakhapatnam,IN,1063178
19.07283,72.88261,PPLA,Mumbai,IN,12691836
26.91962,75.78781,PPLA,Jaipur,IN,2711758
25.59408,85.13563,PPLA,Patna,IN,1599920
29.47091,77.70332,PPLA2,Muzaffarnagar,IN,349706
8.4855,76.94924,PPLA,Thiruvananthapuram,IN,784153
12.97194,77.59369,PPLA,Bengaluru,IN,5104047
25.56892,91.88313,PPLA,Shillong,IN,132842
22.56263,88.36304,PPLA,Kolkata,IN,4631392
12.65,-8.0,PPLC,Bamako,ML,1297281
43.84864,18.35644,PPLC,Sarajevo,BA,696731
44.20169,17.90397,PPLA2,Zenica,BA,164423
44.53842,18.66709,PPLA2,Tuzla,BA,142486
-23.17944,-45.88694,PPLA2,São José dos Campos,BR,613764
-20.31944,-40.33778,PPLA,Vitória,BR,312656
-23.5475,-46.63611,PPLA,São Paulo,BR,10021295
59.43696,24.75353,PPLC,Tallinn,EE,394024
17.96667,102.6,PPLC,Vientiane,LA,196731
22.20056,113.54611,PPLC,Macau,MO,520400
16.41639,120.59306,PPLA,Baguio,PH,272714
14.6042,120.9822,PPLC,Manila,PH,1600000
8.94917,125.54361,PPLA,Butuan,PH,309709
6.91028,122.07389,PPLA2,Zamboanga,PH,457623
48.71395,21.25808,PPLA,Košice,SK,236563
48.14816,17.10674,PPLC,Bratislava,SK,423737
-0.22985,-78.52495,PPLC,Quito,EC,1399814
53.33306,-6.24889,PPLC,Dublin,IE,1024027
31.95522,35.94503,PPLC,Amman,JO,1275857
32.55556,35.85,PPLA,Irbid,JO,307480
32.07275,36.08796,PPLA,Zarqa,JO,792665
55.67594,12.56553,PPLC,Copenhagen,DK,1153615
9.02497,38.74689,PPLC,Addis Ababa,ET,2757729
54.90272,23.90961,PPLA,Kaunas,LT,374643
-12.04318,-77.02824,PPLC,Lima,PE,7737002
51.77058,19.47395,PPLA,Łódź,PL,768755
50.01381,20.98698,PPLA2,Tarnów,PL,117799
54.35227,18.64912,PPLA,Gdańsk,PL,461865
50.25841,19.02754,PPLA,Katowice,PL,317316
52.40692,16.92993,PPLA,Poznań,PL,570352
50.09713,18.54179,PPLA2,Rybnik,PL,142510
53.42894,14.55302,PPLA,Szczecin,PL,407811
50.87033,20.62752,PPLA,Kielce,PL,208598
52.22977,21.01178,PPLC,Warsaw,PL,1702139
53.1235,18.00762,PPLA,Bydgoszcz,PL,366452
50.32492,18.78576,PPLA2,Zabrze,PL,192177
51.1,17.03333,PPLA,Wrocław,PL,634893
52.54682,19.70638,PPLA2,Płock,PL,127474
50.06143,19.93658,PPLA,Kraków,PL,755050
34.52813,69.17233,PPLC,Kabul,AF,3043532
26.22787,50.58565,PPLC,Manama,BH,147074
39.9075,116.39723,PPLC,Beijing,CN,11716620
23.5418,116.36581,PPLA2,Jieyang,CN,1001985
25.03889,102.71833,PPLA,Kunming,CN,3855346
30.29365,120.16142,PPLA,Hangzhou,CN,6241971
29.56278,106.55278,PPLA,Chongqing,CN,7457600
36.06488,120.38042,PPLA2,Qingdao,CN,3718835
20.04583,110.34167,PPLA,Haikou,CN,615835
43.80096,87.60046,PPLA,Ürümqi,CN,3029372
47.34088,123.96045,PPLA2,Qiqihar,CN,882364
26.58333,106.71667,PPLA,Guiyang,CN,1171633
22.54554,114.0683,PPLA2,Shenzhen,CN,10358381
22.92833,112.03954,PPLA2,Yunfu,CN,2612800
34.03189,113.86299,PPLA2,Xuchang,CN,1265536
38.46806,106.27306,PPLA,Yinchuan,CN,475101
41.79222,123.43278,PPLA,Shenyang,CN,6255921
29.65,91.1,PPLA,Lhasa,CN,118721
31.22222,121.45806,PPLA,Shanghai,CN,22315474
43.88,125.32278,PPLA,Changchun,CN,4193073
23.02677,113.13148,PPLA2,Foshan,CN,3600000
22.81667,108.31667,PPLA,Nanning,CN,803788
41.88669,123.94363,PPLA2,Fushun,CN,1400646
31.86389,117.28083,PPLA,Hefei,CN,3310268
30.66667,104.06667,PPLA,Chengdu,CN,7415590
40.81056,111.65222,PPLA,Hohhot,CN,774477
39.93167,119.58833,PPLA2,Qinhuangdao,CN,759718
38.04139,114.47861,PPLA,Shijiazhuang,CN,2834942
23.36814,116.71479,PPLA2,Shantou,CN,5329024
34.75778,113.64861,PPLA,Zhengzhou,CN,4253913
32.06167,118.77778,PPLA,Nanjing,CN,7165292
36.62554,101.75739,PPLA,Xining,CN,767531
34.25833,108.92861,PPLA,Xi’an,CN,6501190
27.83333,113.15,PPLA2,Zhuzhou,CN,709358
30.58333,114.26667,PPLA,Wuhan,CN,9785388
39.14222,117.17667,PPLA,Tianjin,CN,11090314
31.77359,119.95401,PPLA2,Changzhou,CN,949018
28.68396,115.85306,PPLA,Nanchang,CN,2357839
32.6475,110.77806,PPLA2,Shiyan,CN,3460000
35.19033,113.80151,PPLA2,Xinxiang,CN,743601
31.30408,120.59538,PPLA2,Suzhou,CN,5345961
45.75,126.65,PPLA,Harbin,CN,5878939
36.05701,103.83987,PPLA,Lanzhou,CN,2628426
36.66833,116.99722,PPLA,Jinan,CN,4335989
28.19874,112.97087,PPLA,Changsha,CN,3093980
47.35118,130.30012,PPLA2,Hegang,CN,743307
36.096,114.38278,PPLA2,Anyang,CN,781129
31.56887,120.28857,PPLA2,Wuxi,CN,3543719
37.86944,112.56028,PPLA,Taiyuan,CN,3426519
23.11667,113.25,PPLA,Guangzhou,CN,11071424
26.06139,119.30611,PPLA,Fuzhou,CN,1179720
29.87819,121.54945,PPLA2,Ningbo,CN,3491597
24.47979,118.08187,PPLA2,Xiamen,CN,3531347
23.01797,113.74866,PPLA2,Dongguan,CN,8000000
24.68773,46.72185,PPLC,Riyadh,SA,4205961
21.49012,39.18624,PPL,Jeddah,SA,2867446
18.21639,42.50528,PPLA,Abha,SA,210886
26.43442,50.10326,PPLA,Dammam,SA,768602
27.52188,41.69073,PPLA,Ha'il,SA,267005
26.32599,43.97497,PPLA,Buraydah,SA,391336
21.42664,39.82563,PPLA,Mecca,SA,1323624
42.67272,21.16688,PPLC,Pristina,XK,550000
